player_id,Player,DraftYear,Pick,PickBand,text_profile
72,Jack Stone,1947,73,SecondRound,"Giocatore: Jack Stone. Provenienza: Kansas State. Scelto al Draft NBA 1947 con la pick 73. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
73,Carl Reichert,1947,74,SecondRound,"Giocatore: Carl Reichert. Provenienza: Findlay (OH). Scelto al Draft NBA 1947 con la pick 74. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
74,John Mandic,1947,75,SecondRound,"Giocatore: John Mandic. Provenienza: Oregon State. Scelto al Draft NBA 1947 con la pick 75. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 66.0%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 88.0 a partita, ottimo playmaker e passatore. Segna in media 335.0 punti a partita. Win Shares in carriera: 2.4."
75,Robert Bolyard,1947,76,SecondRound,"Giocatore: Robert Bolyard. Provenienza: Toledo. Scelto al Draft NBA 1947 con la pick 76. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
76,Hank Decker,1947,77,SecondRound,"Giocatore: Hank Decker. Provenienza: West Texas A&M University. Scelto al Draft NBA 1947 con la pick 77. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
77,Tom Tomlinson,1947,78,SecondRound,"Giocatore: Tom Tomlinson. Provenienza: SMU. Scelto al Draft NBA 1947 con la pick 78. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
78,Andy Tonkovich,1948,1,Top10,"Giocatore: Andy Tonkovich. Provenienza: Marshall. Scelto al Draft NBA 1948 con la pick 1. Fascia di scelta: Top10. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 66.7%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 10.0 a partita, ottimo playmaker e passatore. Segna in media 44.0 punti a partita. Win Shares in carriera: -0.4."
79,George Kok,1948,2,Top10,"Giocatore: George Kok. Provenienza: Arkansas. Scelto al Draft NBA 1948 con la pick 2. Fascia di scelta: Top10. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
80,George Hauptfuhrer,1948,3,Top10,"Giocatore: George Hauptfuhrer. Provenienza: Harvard University. Scelto al Draft NBA 1948 con la pick 3. Fascia di scelta: Top10. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
81,Dolph Schayes,1948,4,Top10,"Giocatore: Dolph Schayes. Provenienza: NYU. Scelto al Draft NBA 1948 con la pick 4. Fascia di scelta: Top10. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 84.9%, buon tiratore di tiri liberi. Rimbalzi: 11256.0 a partita, forte rimbalzista. Assist: 3072.0 a partita, ottimo playmaker e passatore. Segna in media 18438.0 punti a partita. Win Shares in carriera: 142.4."
82,Ed Mikan,1948,5,Top10,"Giocatore: Ed Mikan. Provenienza: DePaul. Scelto al Draft NBA 1948 con la pick 5. Fascia di scelta: Top10. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 75.6%, buon tiratore di tiri liberi. Rimbalzi: 1093.0 a partita, forte rimbalzista. Assist: 296.0 a partita, ottimo playmaker e passatore. Segna in media 2163.0 punti a partita. Win Shares in carriera: 6.0."
83,Walt Budko,1948,6,Top10,"Giocatore: Walt Budko. Provenienza: Columbia University. Scelto al Draft NBA 1948 con la pick 6. Fascia di scelta: Top10. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 75.7%, buon tiratore di tiri liberi. Rimbalzi: 684.0 a partita, forte rimbalzista. Assist: 471.0 a partita, ottimo playmaker e passatore. Segna in media 2037.0 punti a partita. Win Shares in carriera: 13.7."
84,Robert Gale,1948,7,Top10,"Giocatore: Robert Gale. Provenienza: Cornell. Scelto al Draft NBA 1948 con la pick 7. Fascia di scelta: Top10. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
85,Ward Williams,1948,8,Top10,"Giocatore: Ward Williams. Provenienza: Indiana. Scelto al Draft NBA 1948 con la pick 8. Fascia di scelta: Top10. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 75.0%, buon tiratore di tiri liberi. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 82.0 a partita, ottimo playmaker e passatore. Segna in media 215.0 punti a partita. Win Shares in carriera: 1.8."
86,Chuck Hanger,1948,9,Top10,"Giocatore: Chuck Hanger. Provenienza: California. Scelto al Draft NBA 1948 con la pick 9. Fascia di scelta: Top10. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
87,Bobby Wanzer,1948,10,Top10,"Giocatore: Bobby Wanzer. Provenienza: Seton Hall. Scelto al Draft NBA 1948 con la pick 10. Fascia di scelta: Top10. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 80.2%, buon tiratore di tiri liberi. Rimbalzi: 1979.0 a partita, forte rimbalzista. Assist: 1830.0 a partita, ottimo playmaker e passatore. Segna in media 6924.0 punti a partita. Win Shares in carriera: 63.9."
88,Don Ray,1948,11,FirstRound,"Giocatore: Don Ray. Provenienza: Western Kentucky. Scelto al Draft NBA 1948 con la pick 11. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 69.8%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 60.0 a partita, ottimo playmaker e passatore. Segna in media 364.0 punti a partita. Win Shares in carriera: 1.3."
89,Jack Nichols,1948,12,FirstRound,"Giocatore: Jack Nichols. Provenienza: Washington. Scelto al Draft NBA 1948 con la pick 12. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 75.2%, buon tiratore di tiri liberi. Rimbalzi: 2793.0 a partita, forte rimbalzista. Assist: 965.0 a partita, ottimo playmaker e passatore. Segna in media 5269.0 punti a partita. Win Shares in carriera: 23.8."
90,Joe Holland,1948,13,FirstRound,"Giocatore: Joe Holland. Provenienza: Kentucky. Scelto al Draft NBA 1948 con la pick 13. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 62.1%, tiratore di liberi migliorabile. Rimbalzi: 510.0 a partita, forte rimbalzista. Assist: 327.0 a partita, ottimo playmaker e passatore. Segna in media 1084.0 punti a partita. Win Shares in carriera: 1.9."
91,Johnny Bach,1948,14,FirstRound,"Giocatore: Johnny Bach. Provenienza: Fordham. Scelto al Draft NBA 1948 con la pick 14. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 68.0%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 25.0 a partita, ottimo playmaker e passatore. Segna in media 119.0 punti a partita. Win Shares in carriera: 0.8."
92,Hook Dillon,1948,15,FirstRound,"Giocatore: Hook Dillon. Provenienza: UNC. Scelto al Draft NBA 1948 con la pick 15. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 72.7%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 5.0 a partita, buon passatore. Segna in media 36.0 punti a partita. Win Shares in carriera: -0.4."
93,Bobby Cook,1948,16,FirstRound,"Giocatore: Bobby Cook. Provenienza: Wisconsin. Scelto al Draft NBA 1948 con la pick 16. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 79.0%, buon tiratore di tiri liberi. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 158.0 a partita, ottimo playmaker e passatore. Segna in media 587.0 punti a partita. Win Shares in carriera: 1.9."
94,Ray Lumpp,1948,17,FirstRound,"Giocatore: Ray Lumpp. Provenienza: NYU. Scelto al Draft NBA 1948 con la pick 17. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 76.7%, buon tiratore di tiri liberi. Rimbalzi: 391.0 a partita, forte rimbalzista. Assist: 654.0 a partita, ottimo playmaker e passatore. Segna in media 2462.0 punti a partita. Win Shares in carriera: 15.5."
95,Johnny Orr,1948,18,FirstRound,"Giocatore: Johnny Orr. Provenienza: Beloit College. Scelto al Draft NBA 1948 con la pick 18. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 85.7%, eccellente tiratore di tiri liberi. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 20.0 a partita, ottimo playmaker e passatore. Segna in media 92.0 punti a partita. Win Shares in carriera: -0.1."
96,Harry Gallatin,1948,19,FirstRound,"Giocatore: Harry Gallatin. Provenienza: Truman State University. Scelto al Draft NBA 1948 con la pick 19. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 77.3%, buon tiratore di tiri liberi. Rimbalzi: 6684.0 a partita, forte rimbalzista. Assist: 1208.0 a partita, ottimo playmaker e passatore. Segna in media 8843.0 punti a partita. Win Shares in carriera: 78.4."
97,Roy Pugh,1948,20,FirstRound,"Giocatore: Roy Pugh. Provenienza: SMU. Scelto al Draft NBA 1948 con la pick 20. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 31.6%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 9.0 a partita, ottimo playmaker e passatore. Segna in media 32.0 punti a partita. Win Shares in carriera: -0.2."
98,Brady Walker,1948,21,FirstRound,"Giocatore: Brady Walker. Provenienza: BYU. Scelto al Draft NBA 1948 con la pick 21. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 63.3%, tiratore di liberi migliorabile. Rimbalzi: 549.0 a partita, forte rimbalzista. Assist: 328.0 a partita, ottimo playmaker e passatore. Segna in media 1603.0 punti a partita. Win Shares in carriera: 6.9."
99,Bill Gabor,1948,22,FirstRound,"Giocatore: Bill Gabor. Provenienza: Syracuse. Scelto al Draft NBA 1948 con la pick 22. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 73.7%, tiratore di liberi migliorabile. Rimbalzi: 448.0 a partita, forte rimbalzista. Assist: 626.0 a partita, ottimo playmaker e passatore. Segna in media 2997.0 punti a partita. Win Shares in carriera: 11.2."
100,Jack Burmaster,1948,23,FirstRound,"Giocatore: Jack Burmaster. Provenienza: Illinois. Scelto al Draft NBA 1948 con la pick 23. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 68.1%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 179.0 a partita, ottimo playmaker e passatore. Segna in media 598.0 punti a partita. Win Shares in carriera: -0.4."
101,Jack Parkinson,1948,24,FirstRound,"Giocatore: Jack Parkinson. Provenienza: Kentucky. Scelto al Draft NBA 1948 con la pick 24. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 100.0%, eccellente tiratore di tiri liberi. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 2.0 a partita, non particolarmente orientato agli assist. Segna in media 3.0 punti a partita. Win Shares in carriera: -0.2."
102,Darrel Brown,1948,25,FirstRound,"Giocatore: Darrel Brown. Provenienza: Humboldt State University. Scelto al Draft NBA 1948 con la pick 25. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 0.0 a partita, non particolarmente orientato agli assist. Segna in media 4.0 punti a partita. Win Shares in carriera: 0.0."
103,Marshall Hawkins,1948,26,FirstRound,"Giocatore: Marshall Hawkins. Provenienza: Tennessee. Scelto al Draft NBA 1948 con la pick 26. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 68.9%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 51.0 a partita, ottimo playmaker e passatore. Segna in media 152.0 punti a partita. Win Shares in carriera: -0.1."
104,Whitey Kachan,1948,27,FirstRound,"Giocatore: Whitey Kachan. Provenienza: DePaul. Scelto al Draft NBA 1948 con la pick 27. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 64.3%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 37.0 a partita, ottimo playmaker e passatore. Segna in media 112.0 punti a partita. Win Shares in carriera: 0.7."
105,Kenny Rollins,1948,28,FirstRound,"Giocatore: Kenny Rollins. Provenienza: Kentucky. Scelto al Draft NBA 1948 con la pick 28. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 75.0%, buon tiratore di tiri liberi. Rimbalzi: 45.0 a partita, forte rimbalzista. Assist: 344.0 a partita, ottimo playmaker e passatore. Segna in media 817.0 punti a partita. Win Shares in carriera: 4.2."
106,Dick Wehr,1948,29,FirstRound,"Giocatore: Dick Wehr. Provenienza: Rice University. Scelto al Draft NBA 1948 con la pick 29. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 33.3%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 3.0 a partita, non particolarmente orientato agli assist. Segna in media 12.0 punti a partita. Win Shares in carriera: -0.1."
107,Arnie Ferrin,1948,30,FirstRound,"Giocatore: Arnie Ferrin. Provenienza: Utah. Scelto al Draft NBA 1948 con la pick 30. Fascia di scelta: FirstRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 68.6%, tiratore di liberi migliorabile. Rimbalzi: 271.0 a partita, forte rimbalzista. Assist: 278.0 a partita, ottimo playmaker e passatore. Segna in media 1037.0 punti a partita. Win Shares in carriera: 7.6."
108,Mel McGaha,1948,31,SecondRound,"Giocatore: Mel McGaha. Provenienza: Arkansas. Scelto al Draft NBA 1948 con la pick 31. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 59.1%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 51.0 a partita, ottimo playmaker e passatore. Segna in media 176.0 punti a partita. Win Shares in carriera: 1.5."
109,Bill Brown,1948,32,SecondRound,"Giocatore: Bill Brown. Provenienza: Maryland. Scelto al Draft NBA 1948 con la pick 32. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
110,Jack Coleman,1948,33,SecondRound,"Giocatore: Jack Coleman. Provenienza: Louisville. Scelto al Draft NBA 1948 con la pick 33. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 69.5%, tiratore di liberi migliorabile. Rimbalzi: 5186.0 a partita, forte rimbalzista. Assist: 1749.0 a partita, ottimo playmaker e passatore. Segna in media 6721.0 punti a partita. Win Shares in carriera: 47.7."
111,Johnny Macknowski,1948,34,SecondRound,"Giocatore: Johnny Macknowski. Provenienza: Seton Hall. Scelto al Draft NBA 1948 con la pick 34. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 72.7%, tiratore di liberi migliorabile. Rimbalzi: 110.0 a partita, forte rimbalzista. Assist: 134.0 a partita, ottimo playmaker e passatore. Segna in media 823.0 punti a partita. Win Shares in carriera: 2.7."
112,Easy Parham,1948,35,SecondRound,"Giocatore: Easy Parham. Provenienza: Texas Wesleyan University. Scelto al Draft NBA 1948 con la pick 35. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 52.2%, tiratore di liberi migliorabile. Rimbalzi: 9.0 a partita, forte rimbalzista. Assist: 285.0 a partita, ottimo playmaker e passatore. Segna in media 712.0 punti a partita. Win Shares in carriera: 0.4."
113,Fred Bartell,1948,36,SecondRound,"Giocatore: Fred Bartell. Provenienza: Oregon. Scelto al Draft NBA 1948 con la pick 36. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
114,Jake Carter,1948,37,SecondRound,"Giocatore: Jake Carter. Provenienza: High School. Scelto al Draft NBA 1948 con la pick 37. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 67.9%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 24.0 a partita, ottimo playmaker e passatore. Segna in media 82.0 punti a partita. Win Shares in carriera: 0.7."
115,Tom Kelly,1948,38,SecondRound,"Giocatore: Tom Kelly. Provenienza: NYU. Scelto al Draft NBA 1948 con la pick 38. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 61.6%, tiratore di liberi migliorabile. Rimbalzi: -100.0 a partita, rimbalzista non di impatto. Assist: 38.0 a partita, ottimo playmaker e passatore. Segna in media 191.0 punti a partita. Win Shares in carriera: 1.4."
116,Odie Spears,1948,39,SecondRound,"Giocatore: Odie Spears. Provenienza: Western Kentucky. Scelto al Draft NBA 1948 con la pick 39. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 76.3%, buon tiratore di tiri liberi. Rimbalzi: 1409.0 a partita, forte rimbalzista. Assist: 917.0 a partita, ottimo playmaker e passatore. Segna in media 4161.0 punti a partita. Win Shares in carriera: 27.8."
117,Linc Richmond,1948,40,SecondRound,"Giocatore: Linc Richmond. Provenienza: Arizona. Scelto al Draft NBA 1948 con la pick 40. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
