player_id,Player,DraftYear,Pick,PickBand,text_profile,Status
82,Ed Mikan,1948,5.0,Top10,"Giocatore: Ed Mikan. Proveniente da DePaul. Selezionato al Draft NBA 1948 con la pick 5 (Top10). Tiri liberi: 75.6%, buon tiratore di tiri liberi. Segna 6.7 punti a partita. Cattura 5.5 rimbalzi a partita. Distribuisce 0.9 assist di media. Win Shares totali: 6.0.",Retired
83,Walt Budko,1948,6.0,Top10,"Giocatore: Walt Budko. Proveniente da Columbia University. Selezionato al Draft NBA 1948 con la pick 6 (Top10). Tiri liberi: 75.7%, buon tiratore di tiri liberi. Segna 8.1 punti a partita. Cattura 5.4 rimbalzi a partita. Distribuisce 1.9 assist di media. Win Shares totali: 13.7.",Retired
84,Robert Gale,1948,7.0,Top10,"Giocatore: Robert Gale. Proveniente da Cornell. Selezionato al Draft NBA 1948 con la pick 7 (Top10). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
85,Ward Williams,1948,8.0,Top10,"Giocatore: Ward Williams. Proveniente da Indiana. Selezionato al Draft NBA 1948 con la pick 8 (Top10). Tiri liberi: 75.0%, buon tiratore di tiri liberi. Segna 4.1 punti a partita. Distribuisce 1.5 assist di media. Win Shares totali: 1.8.",Retired
86,Chuck Hanger,1948,9.0,Top10,"Giocatore: Chuck Hanger. Proveniente da California. Selezionato al Draft NBA 1948 con la pick 9 (Top10). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
87,Bobby Wanzer,1948,10.0,Top10,"Giocatore: Bobby Wanzer. Proveniente da Seton Hall. Selezionato al Draft NBA 1948 con la pick 10 (Top10). Tiri liberi: 80.2%, buon tiratore di tiri liberi. Segna 12.2 punti a partita. Cattura 4.5 rimbalzi a partita. Distribuisce 3.2 assist di media. Win Shares totali: 63.9.",Retired
88,Don Ray,1948,11.0,FirstRound,"Giocatore: Don Ray. Proveniente da Western Kentucky. Selezionato al Draft NBA 1948 con la pick 11 (FirstRound). Tiri liberi: 69.8%, tiratore di liberi migliorabile. Segna 6.0 punti a partita. Distribuisce 1.0 assist di media. Win Shares totali: 1.3.",Retired
89,Jack Nichols,1948,12.0,FirstRound,"Giocatore: Jack Nichols. Proveniente da Washington. Selezionato al Draft NBA 1948 con la pick 12 (FirstRound). Tiri liberi: 75.2%, buon tiratore di tiri liberi. Segna 10.4 punti a partita. Cattura 6.9 rimbalzi a partita. Distribuisce 1.9 assist di media. Win Shares totali: 23.8.",Retired
90,Joe Holland,1948,13.0,FirstRound,"Giocatore: Joe Holland. Proveniente da Kentucky. Selezionato al Draft NBA 1948 con la pick 13 (FirstRound). Tiri liberi: 62.1%, tiratore di liberi migliorabile. Segna 5.8 punti a partita. Cattura 4.2 rimbalzi a partita. Distribuisce 1.8 assist di media. Win Shares totali: 1.9.",Retired
91,Johnny Bach,1948,14.0,FirstRound,"Giocatore: Johnny Bach. Proveniente da Fordham. Selezionato al Draft NBA 1948 con la pick 14 (FirstRound). Tiri liberi: 68.0%, tiratore di liberi migliorabile. Segna 3.5 punti a partita. Distribuisce 0.7 assist di media. Win Shares totali: 0.8.",Retired
92,Hook Dillon,1948,15.0,FirstRound,"Giocatore: Hook Dillon. Proveniente da UNC. Selezionato al Draft NBA 1948 con la pick 15 (FirstRound). Tiri liberi: 72.7%, tiratore di liberi migliorabile. Segna 1.6 punti a partita. Distribuisce 0.2 assist di media. Win Shares totali: -0.4.",Retired
93,Bobby Cook,1948,16.0,FirstRound,"Giocatore: Bobby Cook. Proveniente da Wisconsin. Selezionato al Draft NBA 1948 con la pick 16 (FirstRound). Tiri liberi: 79.0%, buon tiratore di tiri liberi. Segna 11.5 punti a partita. Distribuisce 3.1 assist di media. Win Shares totali: 1.9.",Retired
94,Ray Lumpp,1948,17.0,FirstRound,"Giocatore: Ray Lumpp. Proveniente da NYU. Selezionato al Draft NBA 1948 con la pick 17 (FirstRound). Tiri liberi: 76.7%, buon tiratore di tiri liberi. Segna 8.2 punti a partita. Cattura 2.2 rimbalzi a partita. Distribuisce 2.2 assist di media. Win Shares totali: 15.5.",Retired
95,Johnny Orr,1948,18.0,FirstRound,"Giocatore: Johnny Orr. Proveniente da Beloit College. Selezionato al Draft NBA 1948 con la pick 18 (FirstRound). Tiri liberi: 85.7%, eccellente tiratore di tiri liberi. Segna 2.7 punti a partita. Distribuisce 0.6 assist di media. Win Shares totali: -0.1.",Retired
96,Harry Gallatin,1948,19.0,FirstRound,"Giocatore: Harry Gallatin. Proveniente da Truman State University. Selezionato al Draft NBA 1948 con la pick 19 (FirstRound). Tiri liberi: 77.3%, buon tiratore di tiri liberi. Segna 13.0 punti a partita. Cattura 11.9 rimbalzi a partita. Distribuisce 1.8 assist di media. Win Shares totali: 78.4.",Retired
97,Roy Pugh,1948,20.0,FirstRound,"Giocatore: Roy Pugh. Proveniente da SMU. Selezionato al Draft NBA 1948 con la pick 20 (FirstRound). Tiri liberi: 31.6%, tiratore di liberi migliorabile. Segna 1.4 punti a partita. Distribuisce 0.4 assist di media. Win Shares totali: -0.2.",Retired
98,Brady Walker,1948,21.0,FirstRound,"Giocatore: Brady Walker. Proveniente da BYU. Selezionato al Draft NBA 1948 con la pick 21 (FirstRound). Tiri liberi: 63.3%, tiratore di liberi migliorabile. Segna 7.0 punti a partita. Cattura 5.4 rimbalzi a partita. Distribuisce 1.4 assist di media. Win Shares totali: 6.9.",Retired
99,Bill Gabor,1948,22.0,FirstRound,"Giocatore: Bill Gabor. Proveniente da Syracuse. Selezionato al Draft NBA 1948 con la pick 22 (FirstRound). Tiri liberi: 73.7%, tiratore di liberi migliorabile. Segna 9.8 punti a partita. Cattura 1.8 rimbalzi a partita. Distribuisce 2.0 assist di media. Win Shares totali: 11.2.",Retired
100,Jack Burmaster,1948,23.0,FirstRound,"Giocatore: Jack Burmaster. Proveniente da Illinois. Selezionato al Draft NBA 1948 con la pick 23 (FirstRound). Tiri liberi: 68.1%, tiratore di liberi migliorabile. Segna 9.8 punti a partita. Distribuisce 2.9 assist di media. Win Shares totali: -0.4.",Retired
101,Jack Parkinson,1948,24.0,FirstRound,"Giocatore: Jack Parkinson. Proveniente da Kentucky. Selezionato al Draft NBA 1948 con la pick 24 (FirstRound). Tiri liberi: 1.0%, tiratore di liberi migliorabile. Segna 0.8 punti a partita. Distribuisce 0.5 assist di media. Win Shares totali: -0.2.",Retired
102,Darrel Brown,1948,25.0,FirstRound,"Giocatore: Darrel Brown. Proveniente da Humboldt State University. Selezionato al Draft NBA 1948 con la pick 25 (FirstRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 1.3 punti a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
103,Marshall Hawkins,1948,26.0,FirstRound,"Giocatore: Marshall Hawkins. Proveniente da Tennessee. Selezionato al Draft NBA 1948 con la pick 26 (FirstRound). Tiri liberi: 68.9%, tiratore di liberi migliorabile. Segna 3.9 punti a partita. Distribuisce 1.3 assist di media. Win Shares totali: -0.1.",Retired
104,Whitey Kachan,1948,27.0,FirstRound,"Giocatore: Whitey Kachan. Proveniente da DePaul. Selezionato al Draft NBA 1948 con la pick 27 (FirstRound). Tiri liberi: 64.3%, tiratore di liberi migliorabile. Segna 2.2 punti a partita. Distribuisce 0.7 assist di media. Win Shares totali: 0.7.",Retired
105,Kenny Rollins,1948,28.0,FirstRound,"Giocatore: Kenny Rollins. Proveniente da Kentucky. Selezionato al Draft NBA 1948 con la pick 28 (FirstRound). Tiri liberi: 75.0%, buon tiratore di tiri liberi. Segna 4.9 punti a partita. Cattura 1.0 rimbalzi a partita. Distribuisce 2.0 assist di media. Win Shares totali: 4.2.",Retired
106,Dick Wehr,1948,29.0,FirstRound,"Giocatore: Dick Wehr. Proveniente da Rice University. Selezionato al Draft NBA 1948 con la pick 29 (FirstRound). Tiri liberi: 33.3%, tiratore di liberi migliorabile. Segna 1.3 punti a partita. Distribuisce 0.3 assist di media. Win Shares totali: -0.1.",Retired
107,Arnie Ferrin,1948,30.0,FirstRound,"Giocatore: Arnie Ferrin. Proveniente da Utah. Selezionato al Draft NBA 1948 con la pick 30 (FirstRound). Tiri liberi: 68.6%, tiratore di liberi migliorabile. Segna 5.8 punti a partita. Cattura 4.0 rimbalzi a partita. Distribuisce 1.6 assist di media. Win Shares totali: 7.6.",Retired
108,Mel McGaha,1948,31.0,SecondRound,"Giocatore: Mel McGaha. Proveniente da Arkansas. Selezionato al Draft NBA 1948 con la pick 31 (SecondRound). Tiri liberi: 59.1%, tiratore di liberi migliorabile. Segna 3.5 punti a partita. Distribuisce 1.0 assist di media. Win Shares totali: 1.5.",Retired
109,Bill Brown,1948,32.0,SecondRound,"Giocatore: Bill Brown. Proveniente da Maryland. Selezionato al Draft NBA 1948 con la pick 32 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
110,Jack Coleman,1948,33.0,SecondRound,"Giocatore: Jack Coleman. Proveniente da Louisville. Selezionato al Draft NBA 1948 con la pick 33 (SecondRound). Tiri liberi: 69.5%, tiratore di liberi migliorabile. Segna 10.6 punti a partita. Cattura 9.2 rimbalzi a partita. Distribuisce 2.8 assist di media. Win Shares totali: 47.7.",Retired
111,Johnny Macknowski,1948,34.0,SecondRound,"Giocatore: Johnny Macknowski. Proveniente da Seton Hall. Selezionato al Draft NBA 1948 con la pick 34 (SecondRound). Tiri liberi: 72.7%, tiratore di liberi migliorabile. Segna 7.0 punti a partita. Cattura 1.9 rimbalzi a partita. Distribuisce 1.1 assist di media. Win Shares totali: 2.7.",Retired
112,Easy Parham,1948,35.0,SecondRound,"Giocatore: Easy Parham. Proveniente da Texas Wesleyan University. Selezionato al Draft NBA 1948 con la pick 35 (SecondRound). Tiri liberi: 52.2%, tiratore di liberi migliorabile. Segna 5.4 punti a partita. Cattura 1.3 rimbalzi a partita. Distribuisce 2.1 assist di media. Win Shares totali: 0.4.",Retired
113,Fred Bartell,1948,36.0,SecondRound,"Giocatore: Fred Bartell. Proveniente da Oregon. Selezionato al Draft NBA 1948 con la pick 36 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
114,Jake Carter,1948,37.0,SecondRound,"Giocatore: Jake Carter. Proveniente da High School. Selezionato al Draft NBA 1948 con la pick 37 (SecondRound). Tiri liberi: 67.9%, tiratore di liberi migliorabile. Segna 3.4 punti a partita. Distribuisce 1.0 assist di media. Win Shares totali: 0.7.",Retired
115,Tom Kelly,1948,38.0,SecondRound,"Giocatore: Tom Kelly. Proveniente da NYU. Selezionato al Draft NBA 1948 con la pick 38 (SecondRound). Tiri liberi: 61.6%, tiratore di liberi migliorabile. Segna 7.1 punti a partita. Distribuisce 1.4 assist di media. Win Shares totali: 1.4.",Retired
116,Odie Spears,1948,39.0,SecondRound,"Giocatore: Odie Spears. Proveniente da Western Kentucky. Selezionato al Draft NBA 1948 con la pick 39 (SecondRound). Tiri liberi: 76.3%, buon tiratore di tiri liberi. Segna 8.7 punti a partita. Cattura 4.0 rimbalzi a partita. Distribuisce 1.9 assist di media. Win Shares totali: 27.8.",Retired
117,Linc Richmond,1948,40.0,SecondRound,"Giocatore: Linc Richmond. Proveniente da Arizona. Selezionato al Draft NBA 1948 con la pick 40 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
118,Alex Hannum,1948,41.0,SecondRound,"Giocatore: Alex Hannum. Proveniente da USC. Selezionato al Draft NBA 1948 con la pick 41 (SecondRound). Tiri liberi: 62.9%, tiratore di liberi migliorabile. Segna 6.0 punti a partita. Cattura 4.5 rimbalzi a partita. Distribuisce 1.7 assist di media. Win Shares totali: 13.1.",Retired
119,Earl Gardner,1948,42.0,SecondRound,"Giocatore: Earl Gardner. Proveniente da DePauw University. Selezionato al Draft NBA 1948 con la pick 42 (SecondRound). Tiri liberi: 46.4%, tiratore di liberi migliorabile. Segna 1.8 punti a partita. Distribuisce 0.4 assist di media. Win Shares totali: 0.7.",Retired
120,Ed Peterson,1948,43.0,SecondRound,"Giocatore: Ed Peterson. Proveniente da Cornell. Selezionato al Draft NBA 1948 con la pick 43 (SecondRound). Tiri liberi: 62.7%, tiratore di liberi migliorabile. Segna 7.0 punti a partita. Cattura 5.4 rimbalzi a partita. Distribuisce 0.9 assist di media. Win Shares totali: 6.6.",Retired
121,Deward Compton,1948,44.0,SecondRound,"Giocatore: Deward Compton. Proveniente da Louisville. Selezionato al Draft NBA 1948 con la pick 44 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
122,A. L. Bennett,1948,45.0,SecondRound,"Giocatore: A. L. Bennett. Proveniente da Oklahoma State. Selezionato al Draft NBA 1948 con la pick 45 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
123,Leo Kubiak,1948,46.0,SecondRound,"Giocatore: Leo Kubiak. Proveniente da Bowling Green. Selezionato al Draft NBA 1948 con la pick 46 (SecondRound). Tiri liberi: 81.4%, buon tiratore di tiri liberi. Segna 11.5 punti a partita. Distribuisce 3.2 assist di media. Win Shares totali: 0.5.",Retired
124,D.C. Wilcutt,1948,47.0,SecondRound,"Giocatore: D.C. Wilcutt. Proveniente da Saint Louis. Selezionato al Draft NBA 1948 con la pick 47 (SecondRound). Tiri liberi: 73.3%, tiratore di liberi migliorabile. Segna 2.2 punti a partita. Distribuisce 1.4 assist di media. Win Shares totali: 1.1.",Retired
125,Ed Hughes,1948,48.0,SecondRound,"Giocatore: Ed Hughes. Proveniente da San Jose State. Selezionato al Draft NBA 1948 con la pick 48 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
126,Dan Kraus,1948,49.0,SecondRound,"Giocatore: Dan Kraus. Proveniente da Georgetown. Selezionato al Draft NBA 1948 con la pick 49 (SecondRound). Tiri liberi: 45.8%, tiratore di liberi migliorabile. Segna 1.6 punti a partita. Distribuisce 0.5 assist di media. Win Shares totali: -0.3.",Retired
127,Murray Mitchell,1948,50.0,SecondRound,Giocatore: Murray Mitchell. Proveniente da Sam Houston State University. Selezionato al Draft NBA 1948 con la pick 50 (SecondRound). Segna 1.0 punti a partita. Distribuisce 1.0 assist di media. Win Shares totali: 0.0.,Retired
128,Mickey Marty,1948,51.0,SecondRound,"Giocatore: Mickey Marty. Proveniente da Loras College. Selezionato al Draft NBA 1948 con la pick 51 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
129,Murray Wier,1948,52.0,SecondRound,"Giocatore: Murray Wier. Proveniente da Iowa. Selezionato al Draft NBA 1948 con la pick 52 (SecondRound). Tiri liberi: 69.3%, tiratore di liberi migliorabile. Segna 7.7 punti a partita. Distribuisce 1.9 assist di media. Win Shares totali: 1.6.",Retired
130,Reede Berg,1948,53.0,SecondRound,"Giocatore: Reede Berg. Proveniente da Oregon. Selezionato al Draft NBA 1948 con la pick 53 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
131,Dee Gibson,1948,54.0,SecondRound,"Giocatore: Dee Gibson. Proveniente da Western Kentucky. Selezionato al Draft NBA 1948 con la pick 54 (SecondRound). Tiri liberi: 71.8%, tiratore di liberi migliorabile. Segna 6.4 punti a partita. Distribuisce 2.9 assist di media. Win Shares totali: 2.7.",Retired
132,Dick Shrider,1948,55.0,SecondRound,"Giocatore: Dick Shrider. Proveniente da Ohio University. Selezionato al Draft NBA 1948 con la pick 55 (SecondRound). Tiri liberi: 33.3%, tiratore di liberi migliorabile. Segna 0.3 punti a partita. Distribuisce 0.5 assist di media. Win Shares totali: 0.0.",Retired
133,Joe Nelson,1948,56.0,SecondRound,"Giocatore: Joe Nelson. Proveniente da BYU. Selezionato al Draft NBA 1948 con la pick 56 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
134,Ed Faber,1948,57.0,SecondRound,"Giocatore: Ed Faber. Proveniente da Trinity University. Selezionato al Draft NBA 1948 con la pick 57 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
135,Alex Athas,1948,58.0,SecondRound,"Giocatore: Alex Athas. Proveniente da Tulane. Selezionato al Draft NBA 1948 con la pick 58 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
136,Gordon Flick,1948,59.0,SecondRound,"Giocatore: Gordon Flick. Proveniente da Drake University. Selezionato al Draft NBA 1948 con la pick 59 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
137,Leo Katkaveck,1948,60.0,SecondRound,"Giocatore: Leo Katkaveck. Proveniente da NC State. Selezionato al Draft NBA 1948 con la pick 60 (SecondRound). Tiri liberi: 68.5%, tiratore di liberi migliorabile. Segna 4.3 punti a partita. Distribuisce 1.3 assist di media. Win Shares totali: 1.9.",Retired
138,Herb Krautblatt,1948,61.0,SecondRound,"Giocatore: Herb Krautblatt. Proveniente da Rider University. Selezionato al Draft NBA 1948 con la pick 61 (SecondRound). Tiri liberi: 45.5%, tiratore di liberi migliorabile. Segna 1.3 punti a partita. Distribuisce 0.4 assist di media. Win Shares totali: -0.1.",Retired
139,Norman Carey,1948,62.0,SecondRound,"Giocatore: Norman Carey. Proveniente da Oregon State. Selezionato al Draft NBA 1948 con la pick 62 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
140,Ed Mills,1948,63.0,SecondRound,"Giocatore: Ed Mills. Proveniente da Wisconsin. Selezionato al Draft NBA 1948 con la pick 63 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
141,Andy Kostecka,1948,64.0,SecondRound,"Giocatore: Andy Kostecka. Proveniente da Georgetown. Selezionato al Draft NBA 1948 con la pick 64 (SecondRound). Tiri liberi: 61.4%, tiratore di liberi migliorabile. Segna 6.4 punti a partita. Distribuisce 0.7 assist di media. Win Shares totali: 1.7.",Retired
142,Ken Jastrow,1948,65.0,SecondRound,"Giocatore: Ken Jastrow. Proveniente da Denver. Selezionato al Draft NBA 1948 con la pick 65 (SecondRound). Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
